                PID              AREA_1           PERIMETER ZONING 
 371617.00000000000           489.41000            93.82965 MUC    
 363887.00000000000           489.33750            91.84049 R3     
 701987.00000000000           489.18500            95.80432 R3     
 683870.00000000000           489.01000            92.09651 MUC    
 365536.00000000000           488.68000            99.74374 R2     
 365205.00000000000           488.22000            94.31326 R2     
 345355.00000000000           488.17500            90.23683 R3     
 368241.00000000000           488.11750            90.33755 MUC    
 342790.00000000000           488.07000           103.45530 DMU    
 337535.00000000000           487.90000            97.98793 R3     
 369439.00000000000           487.83500            92.51359 R2     
 744573.00000000000           487.60000           107.11702 R2     
 337113.00000000000           487.55875            97.19309 R3     
 364380.00000000000           487.53125            91.30272 R3     
 364646.00000000000           487.30500           101.48736 R2     
 192252.00000000000           487.28250           154.77739 OS     
 341305.00000000000           486.94875           115.75297 R3     
 994079.00000000000           486.93000           108.66732 MUC    
 346544.00000000000           486.85500           108.21255 MUC    
 523431.00000000000           486.79750            89.73493 R2     
 357160.00000000000           486.66750           104.02298 R2     
 369033.00000000000           486.62875            92.18852 R3     
 361550.00000000000           486.35250            89.27215 R3     
 408427.00000000000           486.33000            93.53068 R1L    
 363465.00000000000           486.30750            89.78515 R2     
 345132.00000000000           486.29625            89.05280 R3     
 348995.00000000000           486.19500            88.43493 R1L    
 931329.00000000000           486.19250           108.55801 MUC    
 361824.00000000000           486.10500            89.20294 R2     
 347559.00000000000           486.06000            91.16302 R3     
 354605.00000000000           485.90000            91.16369 R1S    
 341347.00000000000           485.89500            91.70799 R4     
 365338.00000000000           485.85750            93.20246 R2     
 354803.00000000000           485.68625            93.40642 R1S    
 368480.00000000000           485.48000            91.96052 R2     
 341156.00000000000           485.42375            97.40672 R3     
 864066.00000000000           485.33750            96.86533 R1S    
 346627.00000000000           484.96375           111.76836 MUC    
 341149.00000000000           484.92125            88.89210 R3     
 694430.00000000000           484.91125            92.32863 R2     
 362996.00000000000           484.72000            89.89797 R2     
 368209.00000000000           484.59000            92.99362 R2     
 364869.00000000000           484.32750            94.26923 R2     
 364067.00000000000           484.18375           104.63954 R3     
 341644.00000000000           483.87000            90.75160 R3     
 336974.00000000000           483.72875            91.89626 DMU    
 730994.00000000000           483.71750            94.18383 R2     
 358325.00000000000           483.67250            91.83802 R3     
 365320.00000000000           483.49000            93.50429 R2     
1024611.00000000000           483.42375            89.33008 R2S    
 357905.00000000000           483.42125           106.45198 R2     
 341917.00000000000           483.40250            96.60629 R3     
 941690.00000000000           483.28750           108.45779 MUC    
 363077.00000000000           483.13500            91.29637 R2     
 346353.00000000000           483.02875           100.04078 R3     
 339143.00000000000           482.71250           130.24728 DMU    
 353458.00000000000           482.39250            93.02033 R3     
 357988.00000000000           482.37000            95.07664 R3     
 336537.00000000000           482.10750           171.95550 OS     
 363473.00000000000           481.98750            89.44774 R2     
 342980.00000000000           481.69375            98.69781 DMU    
 353151.00000000000           481.56000            91.77818 R1S    
 368019.00000000000           481.13250            93.66481 MUC    
 351767.00000000000           481.04250           109.41588 R3     
 356568.00000000000           480.82000            93.54508 R2     
